URL,Domain,Subdomain,TLD,Path,Length,NumSpecialChars,Label
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://clickthru.online.com/Click?q=0c-_Y3DIc8H37krK6wWDjP2qJ13b4yR,online,clickthru,com,/Click?q=0c-_Y3DIc8H37krK6wWDjP2qJ13b4yR,67,10,ham
"http://shopper.cnet.com/i/co/ps/120/9878039_120_1.gif""></a",cnet,shopper,com,"/i/co/ps/120/9878039_120_1.gif""></a",58,17,ham
http://clickthru.online.com/Click?q=21-UPROIjdDDurOGW7oQqYoj1cTQ4lR,online,clickthru,com,/Click?q=21-UPROIjdDDurOGW7oQqYoj1cTQ4lR,67,9,ham
"http://www.cnet.com/i/sh/leaf/dots5x7.gif""><img",cnet,www,com,"/i/sh/leaf/dots5x7.gif""><img",47,13,ham
http://www.cnet.com//b.gif,cnet,www,com,//b.gif,26,8,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://clickthru.online.com/Click?q=36-wg7-IiI4fXHQfoXMxvH3QainXQ4R,online,clickthru,com,/Click?q=36-wg7-IiI4fXHQfoXMxvH3QainXQ4R,67,10,ham
"http://shopper.cnet.com/i/co/ps/120/9816702_120_1.gif""></a",cnet,shopper,com,"/i/co/ps/120/9816702_120_1.gif""></a",58,17,ham
http://clickthru.online.com/Click?q=4b-k_l7IBUPLWw-3dXP9VA35c54JMcR,online,clickthru,com,/Click?q=4b-k_l7IBUPLWw-3dXP9VA35c54JMcR,67,11,ham
"http://www.cnet.com/i/sh/leaf/dots5x7.gif""><img",cnet,www,com,"/i/sh/leaf/dots5x7.gif""><img",47,13,ham
http://www.cnet.com//b.gif,cnet,www,com,//b.gif,26,8,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://clickthru.online.com/Click?q=60-oqItIsEAxTU6nSHLN8S_eSgFWVRR,online,clickthru,com,/Click?q=60-oqItIsEAxTU6nSHLN8S_eSgFWVRR,67,10,ham
"http://shopper.cnet.com/i/co/ps/120/6913998_120_1.gif""></a",cnet,shopper,com,"/i/co/ps/120/6913998_120_1.gif""></a",58,17,ham
http://clickthru.online.com/Click?q=75-whwtIKUAMFv5rjH_rjups7LLZ5ZR,online,clickthru,com,/Click?q=75-whwtIKUAMFv5rjH_rjups7LLZ5ZR,67,10,ham
"http://www.cnet.com/i/sh/leaf/dots5x7.gif""><img",cnet,www,com,"/i/sh/leaf/dots5x7.gif""><img",47,13,ham
http://www.cnet.com//b.gif,cnet,www,com,//b.gif,26,8,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://clickthru.online.com/Click?q=8a-3y3dQXndGB51noNO3Nt-tKChBwnR,online,clickthru,com,/Click?q=8a-3y3dQXndGB51noNO3Nt-tKChBwnR,67,10,ham
"http://shopper.cnet.com/i/co/ps/120/8464348_120_1.gif""></a",cnet,shopper,com,"/i/co/ps/120/8464348_120_1.gif""></a",58,17,ham
http://clickthru.online.com/Click?q=9f-o7XMQ1JdPHuarVNYlcGhVIlcU_eR,online,clickthru,com,/Click?q=9f-o7XMQ1JdPHuarVNYlcGhVIlcU_eR,67,10,ham
"http://www.cnet.com/i/sh/leaf/dots5x7.gif""><img",cnet,www,com,"/i/sh/leaf/dots5x7.gif""><img",47,13,ham
http://www.cnet.com//b.gif,cnet,www,com,//b.gif,26,8,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://clickthru.online.com/Click?q=b5-50FcQ7U79NnWUfl1PHq15ZNEEZPR,online,clickthru,com,/Click?q=b5-50FcQ7U79NnWUfl1PHq15ZNEEZPR,67,9,ham
"http://shopper.cnet.com/i/co/ps/120/3754162_120_1.gif""></a",cnet,shopper,com,"/i/co/ps/120/3754162_120_1.gif""></a",58,17,ham
http://clickthru.online.com/Click?q=ca-iciuQUgF71zrVhhcl8jfOfRHHUnR,online,clickthru,com,/Click?q=ca-iciuQUgF71zrVhhcl8jfOfRHHUnR,67,9,ham
"http://www.cnet.com/i/sh/leaf/dots5x7.gif""><img",cnet,www,com,"/i/sh/leaf/dots5x7.gif""><img",47,13,ham
http://www.cnet.com//b.gif,cnet,www,com,//b.gif,26,8,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/i/nl/sh/sub_sfeat.gif,cnet,www,com,/i/nl/sh/sub_sfeat.gif,41,11,ham
http://www.cnet.com/i/b.gif,cnet,www,com,/i/b.gif,27,8,ham
http://www.cnet.com/i/b.gif,cnet,www,com,/i/b.gif,27,8,ham
http://clickthru.online.com/Click?q=df-1kJhQLEFh2X3WsDfbQq-Kh1XhaeR,online,clickthru,com,/Click?q=df-1kJhQLEFh2X3WsDfbQq-Kh1XhaeR,67,10,ham
http://clickthru.online.com/Click?q=f4-Y-XEQ0ska-wS1b-uUJ5QddfWmTyR,online,clickthru,com,/Click?q=f4-Y-XEQ0ska-wS1b-uUJ5QddfWmTyR,67,12,ham
http://www.cnet.com/i/dp/oncnet.gif,cnet,www,com,/i/dp/oncnet.gif,35,9,ham
http://www.cnet.com/i/dp/rule2.gif,cnet,www,com,/i/dp/rule2.gif,34,9,ham
http://clickthru.online.com/Click?q=09-joDSIj88OkFei9YLYSS7ZMgtY8lR,online,clickthru,com,/Click?q=09-joDSIj88OkFei9YLYSS7ZMgtY8lR,67,9,ham
http://clickthru.online.com/Click?q=1e-JQuLI4jWh9bj7wnqEsB8LE27qd4R,online,clickthru,com,/Click?q=1e-JQuLI4jWh9bj7wnqEsB8LE27qd4R,67,9,ham
http://clickthru.online.com/Click?q=34-pJpSIcd8ldqGrTj3_tvVyn4IcgyR,online,clickthru,com,/Click?q=34-pJpSIcd8ldqGrTj3_tvVyn4IcgyR,67,10,ham
http://clickthru.online.com/Click?q=49-ZM4cIEpSm4U_07NVX4RVXFO5JSFR,online,clickthru,com,/Click?q=49-ZM4cIEpSm4U_07NVX4RVXFO5JSFR,67,10,ham
http://clickthru.online.com/Click?q=5e-ssGdIn0656yLdrRhsnStcVTQzc9R,online,clickthru,com,/Click?q=5e-ssGdIn0656yLdrRhsnStcVTQzc9R,67,9,ham
http://clickthru.online.com/Click?q=73-__ZeIBBtE5r_9yOT8UEE0WNrUZcR,online,clickthru,com,/Click?q=73-__ZeIBBtE5r_9yOT8UEE0WNrUZcR,67,12,ham
http://clickthru.online.com/Click?q=88-ec5PQQKxb5Hw4hk-rU358atSBbiR,online,clickthru,com,/Click?q=88-ec5PQQKxb5Hw4hk-rU358atSBbiR,67,10,ham
http://clickthru.online.com/Click?q=9d-kkCWQv0uetREessuKLvd75wKZzPR,online,clickthru,com,/Click?q=9d-kkCWQv0uetREessuKLvd75wKZzPR,67,9,ham
http://clickthru.online.com/Click?q=b2-M4pwQX0aTFWwMqAjM2cmpxUCPunR,online,clickthru,com,/Click?q=b2-M4pwQX0aTFWwMqAjM2cmpxUCPunR,67,9,ham
http://clickthru.online.com/Click?q=c7-KG43QLPWurneZ4ANWtUoF24wxeeR,online,clickthru,com,/Click?q=c7-KG43QLPWurneZ4ANWtUoF24wxeeR,67,9,ham
http://clickthru.online.com/Click?q=dc-40zzQ0LrtqW98X1Bz6gEwTinhlyR,online,clickthru,com,/Click?q=dc-40zzQ0LrtqW98X1Bz6gEwTinhlyR,67,9,ham
http://clickthru.online.com/Click?q=f1-MtTuQpsFWuDJoOUH3XX8owMnerlR,online,clickthru,com,/Click?q=f1-MtTuQpsFWuDJoOUH3XX8owMnerlR,67,9,ham
http://clickthru.online.com/Click?q=06-fP6uI482xKw93a5map_vCgSyiL4R,online,clickthru,com,/Click?q=06-fP6uI482xKw93a5map_vCgSyiL4R,67,10,ham
http://clickthru.online.com/Click?q=1b-wAnhI3N2M0po5rGQ1U5MauO37xrR,online,clickthru,com,/Click?q=1b-wAnhI3N2M0po5rGQ1U5MauO37xrR,67,9,ham
http://clickthru.online.com/Click?q=31-V_YRIjMsVaYKCalyLxjkqVAXXblR,online,clickthru,com,/Click?q=31-V_YRIjMsVaYKCalyLxjkqVAXXblR,67,10,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://nl.com.com/servlet/url_login?email=qqqqqqqqqq-zdnet@example.com&brand=cnet,com,nl,com,/servlet/url_login?email=qqqqqqqqqq-zdnet@example.com&brand=cnet,81,15,ham
http://a.r.tv.com/cnet.1d/i/nl/ft.gif,tv,a.r,com,/cnet.1d/i/nl/ft.gif,37,12,ham
http://clickthru.online.com/Click?q=3b-XhvVzBdMK7EMLEu4EuRg8AlPc1GyIsRR'>Unsubscribe</A>&nbsp,online,clickthru,com,/Click?q=3b-XhvVzBdMK7EMLEu4EuRg8AlPc1GyIsRR'>Unsubscribe</A>&nbsp,93,15,ham
http://nl.com.com/servlet/url_login?email=qqqqqqqqqq-zdnet@example.com&brand=cnet'>Manage,com,nl,com,/servlet/url_login?email=qqqqqqqqqq-zdnet@example.com&brand=cnet'>Manage,89,17,ham
http://clickthru.online.com/Click?q=50-M_CBIR0XgZwRFlVASOnO8CtmMgRR,online,clickthru,com,/Click?q=50-M_CBIR0XgZwRFlVASOnO8CtmMgRR,67,10,ham
http://clickthru.online.com/Click?q=65-K82zIDPtIgFj7K6D70VOf0m8P9ZR,online,clickthru,com,/Click?q=65-K82zIDPtIgFj7K6D70VOf0m8P9ZR,67,9,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://clickthru.online.com/Click?q=7b-prT_IBZIwRxyfTxbDr4q1O7VpJcR,online,clickthru,com,/Click?q=7b-prT_IBZIwRxyfTxbDr4q1O7VpJcR,67,10,ham
http://www.cnet.com/i/dp/smrb.gif,cnet,www,com,/i/dp/smrb.gif,33,9,ham
http://clickthru.online.com/Click?q=90-wHZMQ_IdqhbObekVb8HYULuonXiR,online,clickthru,com,/Click?q=90-wHZMQ_IdqhbObekVb8HYULuonXiR,67,10,ham
http://clickthru.online.com/Click?q=a5-DyaHQ7ZTa_WhjGLsIC1b2OB8OEPR,online,clickthru,com,/Click?q=a5-DyaHQ7ZTa_WhjGLsIC1b2OB8OEPR,67,10,ham
http://clickthru.online.com/Click?q=ba-m-45QXpKAWA-NkfxhOmI_uIUEknR,online,clickthru,com,/Click?q=ba-m-45QXpKAWA-NkfxhOmI_uIUEknR,67,12,ham
http://clickthru.online.com/Click?q=cf-ebM-QLw2HwvKIThJaylIO7r3fxeR,online,clickthru,com,/Click?q=cf-ebM-QLw2HwvKIThJaylIO7r3fxeR,67,10,ham
http://clickthru.online.com/Click?q=e4-ABYFQVkWGjH79LjI81u0PT_Qv1yR,online,clickthru,com,/Click?q=e4-ABYFQVkWGjH79LjI81u0PT_Qv1yR,67,10,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://gserv-cnet.zdnet.com/clear/outbound.gif?APPID=2&EMID=25136482&NL=e446&ISSUE=2002-07-15,zdnet,gserv-cnet,com,/clear/outbound.gif?APPID=2&EMID=25136482&NL=e446&ISSUE=2002-07-15,93,19,ham
http://clickthru.online.com/Click?q=fa-FmbN-XO3bOwBB59F5G-GmYUJe9RR,online,clickthru,com,/Click?q=fa-FmbN-XO3bOwBB59F5G-GmYUJe9RR,67,11,ham
http://www.cnet.com/i/nl/inv/hd.gif,cnet,www,com,/i/nl/inv/hd.gif,35,10,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/i/nl/dd_b.gif,cnet,www,com,/i/nl/dd_b.gif,33,10,ham
http://www.zdnet.com/include/ads/ifc/RGROUP=2560,zdnet,www,com,/include/ads/ifc/RGROUP=2560,48,10,ham
http://www.zdnet.com/include/ads/js/RGROUP=2560,zdnet,www,com,/include/ads/js/RGROUP=2560,47,10,ham
http://investor.cnet.com/investor/quotes/quote-process/0-0.html,cnet,investor,com,/investor/quotes/quote-process/0-0.html,63,12,ham
http://clickthru.online.com/Click?q=77-u6h6IIpsCwLNfgwx31g9NPmdZPPR,online,clickthru,com,/Click?q=77-u6h6IIpsCwLNfgwx31g9NPmdZPPR,67,9,ham
http://www.cnet.com/i/nl/inv/rhc_sect.gif,cnet,www,com,/i/nl/inv/rhc_sect.gif,41,11,ham
http://clickthru.online.com/Click?q=8c-Ld7aQ6JBhwV19YbVFm8il40AWNdR,online,clickthru,com,/Click?q=8c-Ld7aQ6JBhwV19YbVFm8il40AWNdR,67,9,ham
http://clickthru.online.com/Click?q=a1-AfVtQ-ZKIjjMduFGkeHaXeD3gBcR,online,clickthru,com,/Click?q=a1-AfVtQ-ZKIjjMduFGkeHaXeD3gBcR,67,10,ham
http://clickthru.online.com/Click?q=b6-llkUQCKyZmu18uoT_PUCch20LgRR,online,clickthru,com,/Click?q=b6-llkUQCKyZmu18uoT_PUCch20LgRR,67,10,ham
http://clickthru.online.com/Click?q=cb-CjRIQJsr-vkFnINyXYHRf_uaHkFR,online,clickthru,com,/Click?q=cb-CjRIQJsr-vkFnINyXYHRf_uaHkFR,67,11,ham
http://clickthru.online.com/Click?q=e0-cISRQfDHKLpSGtkkPhB7mxUT9A9R,online,clickthru,com,/Click?q=e0-cISRQfDHKLpSGtkkPhB7mxUT9A9R,67,9,ham
http://www.cnet.com/i/nl/inv/rhc_win.gif,cnet,www,com,/i/nl/inv/rhc_win.gif,40,11,ham
http://home.cnet.com/Images/Investor/arrow_up.gif,cnet,home,com,/Images/Investor/arrow_up.gif,49,10,ham
http://clickthru.online.com/Click?q=f6-QktIQMwrVvXjPxCYYRGOT9_JmpRR,online,clickthru,com,/Click?q=f6-QktIQMwrVvXjPxCYYRGOT9_JmpRR,67,10,ham
http://home.cnet.com/Images/Investor/arrow_up.gif,cnet,home,com,/Images/Investor/arrow_up.gif,49,10,ham
http://clickthru.online.com/Click?q=0b-0NI-INQ4zcRTV0aGftmZCtvxYhFR,online,clickthru,com,/Click?q=0b-0NI-INQ4zcRTV0aGftmZCtvxYhFR,67,10,ham
http://home.cnet.com/Images/Investor/arrow_up.gif,cnet,home,com,/Images/Investor/arrow_up.gif,49,10,ham
http://clickthru.online.com/Click?q=20-PoiFIRzzEyF4Y4OtR-pp7us2Qf9R,online,clickthru,com,/Click?q=20-PoiFIRzzEyF4Y4OtR-pp7us2Qf9R,67,10,ham
http://home.cnet.com/Images/Investor/arrow_up.gif,cnet,home,com,/Images/Investor/arrow_up.gif,49,10,ham
http://clickthru.online.com/Click?q=35-d6JTIbIziyKo1gkKNXLTSyPWc3uR,online,clickthru,com,/Click?q=35-d6JTIbIziyKo1gkKNXLTSyPWc3uR,67,9,ham
http://home.cnet.com/Images/Investor/arrow_up.gif,cnet,home,com,/Images/Investor/arrow_up.gif,49,10,ham
http://clickthru.online.com/Click?q=4a-HcgUIPpcJUEE-2FsxoLkkTKhn-yR,online,clickthru,com,/Click?q=4a-HcgUIPpcJUEE-2FsxoLkkTKhn-yR,67,11,ham
http://www.cnet.com/i/nl/inv/rhc_lose.gif,cnet,www,com,/i/nl/inv/rhc_lose.gif,41,11,ham
http://home.cnet.com/Images/Investor/arrow_down.gif,cnet,home,com,/Images/Investor/arrow_down.gif,51,10,ham
http://clickthru.online.com/Click?q=5f-WK5BIIKX_Z-X7Vl6fez6pa6cIJPR,online,clickthru,com,/Click?q=5f-WK5BIIKX_Z-X7Vl6fez6pa6cIJPR,67,11,ham
http://home.cnet.com/Images/Investor/arrow_down.gif,cnet,home,com,/Images/Investor/arrow_down.gif,51,10,ham
http://clickthru.online.com/Click?q=74-VAV8IZZSXVgiWi0RYG8Y0gSPZxnR,online,clickthru,com,/Click?q=74-VAV8IZZSXVgiWi0RYG8Y0gSPZxnR,67,9,ham
http://home.cnet.com/Images/Investor/arrow_down.gif,cnet,home,com,/Images/Investor/arrow_down.gif,51,10,ham
http://clickthru.online.com/Click?q=89-h28bQ-J1j62PDOykUMBXB6W5WWcR,online,clickthru,com,/Click?q=89-h28bQ-J1j62PDOykUMBXB6W5WWcR,67,10,ham
http://home.cnet.com/Images/Investor/arrow_down.gif,cnet,home,com,/Images/Investor/arrow_down.gif,51,10,ham
http://clickthru.online.com/Click?q=9e-tWQoQtMQnKi_EvjHSCN0U7nQUDRR,online,clickthru,com,/Click?q=9e-tWQoQtMQnKi_EvjHSCN0U7nQUDRR,67,10,ham
http://home.cnet.com/Images/Investor/arrow_down.gif,cnet,home,com,/Images/Investor/arrow_down.gif,51,10,ham
http://clickthru.online.com/Click?q=b4-aJlbQ6Z1uGRVfxYqJzDxDXozLCdR,online,clickthru,com,/Click?q=b4-aJlbQ6Z1uGRVfxYqJzDxDXozLCdR,67,9,ham
http://home.cnet.com/Ads/Media/Images/RHC_ALSOfromCNETnet.gif,cnet,home,com,/Ads/Media/Images/RHC_ALSOfromCNETnet.gif,61,11,ham
http://clickthru.online.com/Click?q=c9-3OZLQpgkBBpm4f8jg0SxiPZvH6cR,online,clickthru,com,/Click?q=c9-3OZLQpgkBBpm4f8jg0SxiPZvH6cR,67,9,ham
http://clickthru.online.com/Click?q=de-7tpkQMWawxVrto_tTbDS-BJjhoRR,online,clickthru,com,/Click?q=de-7tpkQMWawxVrto_tTbDS-BJjhoRR,67,11,ham
http://clickthru.online.com/Click?q=f3-LjwgQJOwQdqoMYgCs3CyJqsjeoFR,online,clickthru,com,/Click?q=f3-LjwgQJOwQdqoMYgCs3CyJqsjeoFR,67,9,ham
http://clickthru.online.com/Click?q=08-IFoQIRjFBPn5KLOg3F-erCpGY99R,online,clickthru,com,/Click?q=08-IFoQIRjFBPn5KLOg3F-erCpGY99R,67,10,ham
http://clickthru.online.com/Click?q=1d-6KTjIGQFRzqfjDORl28NRQSnqQuR,online,clickthru,com,/Click?q=1d-6KTjIGQFRzqfjDORl28NRQSnqQuR,67,9,ham
http://www.cnet.com/i/nl/dd_c.gif,cnet,www,com,/i/nl/dd_c.gif,33,10,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://home.cnet.com/Images/Investor/arrow_down.gif,cnet,home,com,/Images/Investor/arrow_down.gif,51,10,ham
http://clickthru.online.com/Click?q=32-Gx5IIrQ6QBLavRBDFWVhZSgRXBsR,online,clickthru,com,/Click?q=32-Gx5IIrQ6QBLavRBDFWVhZSgRXBsR,67,9,ham
http://home.cnet.com/Images/Investor/arrow_up.gif,cnet,home,com,/Images/Investor/arrow_up.gif,49,10,ham
http://clickthru.online.com/Click?q=47-ADmxIIZHloK133NOiJGu_NEsnEPR,online,clickthru,com,/Click?q=47-ADmxIIZHloK133NOiJGu_NEsnEPR,67,10,ham
http://home.cnet.com/Images/Investor/arrow_down.gif,cnet,home,com,/Images/Investor/arrow_down.gif,51,10,ham
http://clickthru.online.com/Click?q=5d-JN-bIK0sQsg1wM2obvZm5yGKIaeR,online,clickthru,com,/Click?q=5d-JN-bIK0sQsg1wM2obvZm5yGKIaeR,67,10,ham
http://home.cnet.com/Images/Investor/arrow_up.gif,cnet,home,com,/Images/Investor/arrow_up.gif,49,10,ham
http://clickthru.online.com/Click?q=72-R8PHIPUfKoFiqzhrqMtNXjoCKqyR,online,clickthru,com,/Click?q=72-R8PHIPUfKoFiqzhrqMtNXjoCKqyR,67,9,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/i/ne/pt/2001/03/pts_0313nov.jpg,cnet,www,com,/i/ne/pt/2001/03/pts_0313nov.jpg,51,13,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/i/nl/inv/sub_news.gif,cnet,www,com,/i/nl/inv/sub_news.gif,41,11,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://clickthru.online.com/Click?q=87-izDOQ8naL1SPch9eplrQ8kasp4ZR,online,clickthru,com,/Click?q=87-izDOQ8naL1SPch9eplrQ8kasp4ZR,67,9,ham
http://clickthru.online.com/Click?q=9c-xt6pQanyyfls1o7lXdIl9Oi-UidR,online,clickthru,com,/Click?q=9c-xt6pQanyyfls1o7lXdIl9Oi-UidR,67,10,ham
http://clickthru.online.com/Click?q=b1-YjxJQ-0ddpiqLYVr9i_f_B0NLncR,online,clickthru,com,/Click?q=b1-YjxJQ-0ddpiqLYVr9i_f_B0NLncR,67,12,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://clickthru.online.com/Click?q=c6-URF9QMLKscR5xzxWdT_pfmeDx0RR,online,clickthru,com,/Click?q=c6-URF9QMLKscR5xzxWdT_pfmeDx0RR,67,10,ham
http://www.cnet.com/i/nl/inv/sub_brok.gif,cnet,www,com,/i/nl/inv/sub_brok.gif,41,11,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://clickthru.online.com/Click?q=dc-40zzQ0LrtqWv8TABz6gEwTinhldR,online,clickthru,com,/Click?q=dc-40zzQ0LrtqWv8TABz6gEwTinhldR,67,9,ham
http://clickthru.online.com/Click?q=f1-MtTuQpsFWuDnoI0H3XX8owMnercR,online,clickthru,com,/Click?q=f1-MtTuQpsFWuDnoI0H3XX8owMnercR,67,9,ham
http://www.cnet.com/i/nl/inv/sub_ceo.gif,cnet,www,com,/i/nl/inv/sub_ceo.gif,40,11,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://clickthru.online.com/Click?q=06-fP6uI482xKwv36Gmap_vCgSyiLRR,online,clickthru,com,/Click?q=06-fP6uI482xKwv36Gmap_vCgSyiLRR,67,10,ham
http://clickthru.online.com/Click?q=1b-wAnhI3N2M0pf5lHQ1U5MauO37xFR,online,clickthru,com,/Click?q=1b-wAnhI3N2M0pf5lHQ1U5MauO37xFR,67,9,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/b.gif,cnet,www,com,/b.gif,25,7,ham
http://www.cnet.com/i/gl/new-cc.gif,cnet,www,com,/i/gl/new-cc.gif,35,10,ham
http://home.cnet.com/b.gif,cnet,home,com,/b.gif,26,7,ham
http://home.cnet.com/b.gif,cnet,home,com,/b.gif,26,7,ham
http://home.cnet.com/b.gif,cnet,home,com,/b.gif,26,7,ham
http://home.cnet.com/b.gif,cnet,home,com,/b.gif,26,7,ham
http://home.cnet.com/b.gif,cnet,home,com,/b.gif,26,7,ham
http://home.cnet.com/b.gif,cnet,home,com,/b.gif,26,7,ham
http://clickthru.online.com/Click?q=30-u8NEIRrWWwvZdzp8IeOdSKzjX19R,online,clickthru,com,/Click?q=30-u8NEIRrWWwvZdzp8IeOdSKzjX19R,67,9,ham
http://a.r.tv.com/cnet.1d/i/p/06060digidark.jpg,tv,a.r,com,/cnet.1d/i/p/06060digidark.jpg,47,12,ham
http://home.cnet.com/b.gif,cnet,home,com,/b.gif,26,7,ham
http://clickthru.online.com/Click?q=45-fNkJIKB6r6jyU0g-EDvznhjonleR,online,clickthru,com,/Click?q=45-fNkJIKB6r6jyU0g-EDvznhjonleR,67,10,ham
http://home.cnet.com/b.gif,cnet,home,com,/b.gif,26,7,ham
http://clickthru.online.com/Click?q=5a-ahD1IP0IIKnqKKh24YOLpk6Td6yR,online,clickthru,com,/Click?q=5a-ahD1IP0IIKnqKKh24YOLpk6Td6yR,67,9,ham
http://clickthru.online.com/Click?q=6f-3x79IOLA63gQWZU3RXvLF34ULXPR,online,clickthru,com,/Click?q=6f-3x79IOLA63gQWZU3RXvLF34ULXPR,67,9,ham
http://home.cnet.com/b.gif,cnet,home,com,/b.gif,26,7,ham
http://home.cnet.com/b.gif,cnet,home,com,/b.gif,26,7,ham
http://home.cnet.com/b.gif,cnet,home,com,/b.gif,26,7,ham
http://home.cnet.com/b.gif,cnet,home,com,/b.gif,26,7,ham
http://home.cnet.com/b.gif,cnet,home,com,/b.gif,26,7,ham
http://home.cnet.com/b.gif,cnet,home,com,/b.gif,26,7,ham
http://home.cnet.com/b.gif,cnet,home,com,/b.gif,26,7,ham
http://clickthru.online.com/Click?q=84-CCOyQ60Tk7pJAgWZsihsBSWgp7dR,online,clickthru,com,/Click?q=84-CCOyQ60Tk7pJAgWZsihsBSWgp7dR,67,9,ham
http://home.cnet.com/b.gif,cnet,home,com,/b.gif,26,7,ham
http://clickthru.online.com/Click?q=99-4mtyQAdTQq4CvHw2H3f2jvrqULcR,online,clickthru,com,/Click?q=99-4mtyQAdTQq4CvHw2H3f2jvrqULcR,67,9,ham
http://home.cnet.com/b.gif,cnet,home,com,/b.gif,26,7,ham
